finalCell1,finalCell2,finalCell3,finalCell4,finalCell5,finalCell6,finalCell7,finalCell8,finalCell9,finalCell10,finalCell11,finalCell12,finalCell13,finalCell14,finalCell15,finalCell16,finalCell17,finalCell18,finalCell19,finalCell20,finalCell21,finalCell22,finalCell23,finalCell24,finalCell25,finalCell26,finalCell27,finalCell28,finalCell29,finalCell30,finalCell31,finalCell32,finalCell33,finalCell34,finalCell35,finalCell36,finalCell37,finalCell38,finalCell39,finalCell40,finalCell41,finalCell42,finalCell43,finalCell44,finalCell45,finalCell46,finalCell47,finalCell48,finalCell49,finalCell50,finalCell51,finalCell52,finalCell53,finalCell54,finalCell55,finalCell56,finalCell57,finalCell58,finalCell59,finalCell60,finalCell61,finalCell62,finalCell63,finalCell64,finalCell65,finalCell66,finalCell67,finalCell68,finalCell69,finalCell70,finalCell71,finalCell72,finalCell73,finalCell74,finalCell75,finalCell76,finalCell77,finalCell78,finalCell79,finalCell80,finalCell81,finalCell82,finalCell83,finalCell84,finalCell85,finalCell86,finalCell87,finalCell88,finalCell89,finalCell90,finalCell91,finalCell92,finalCell93,finalCell94,finalCell95,finalCell96,finalCell97,finalCell98,finalCell99,finalCell100,finalCell101,finalCell102,finalCell103,finalCell104,finalCell105,finalCell106,finalCell107,finalCell108,finalCell109,finalCell110,finalCell111,finalCell112,finalCell113,finalCell114,finalCell115,finalCell116,finalCell117,finalCell118,finalCell119,finalCell120,finalCell121,finalCell122,finalCell123,finalCell124,finalCell125,finalCell126,finalCell127,finalCell128,finalCell129,finalCell130,finalCell131,finalCell132,finalCell133,finalCell134,finalCell135,finalCell136,finalCell137,finalCell138,finalCell139,finalCell140,finalCell141,finalCell142,finalCell143,finalCell144,finalCell145,finalCell146,finalCell147,finalCell148,finalCell149,finalCell150,finalCell151,finalCell152,finalCell153,finalCell154,finalCell155,finalCell156,finalCell157,finalCell158,finalCell159,finalCell160,finalCell161,finalCell162
0.666820586,0.943587005,1,-0.003424161,-0.003999362,-0.004005437,0.003954244,0.000457389,0.002864466,-0.00144013,0.001284349,-0.002093453,0.000118506,-8.89033E-05,0.000620643,0.000421854,0.000906327,0.001056064,0.000614417,7.37721E-05,-0.000253072,-0.000751852,-0.000168472,-0.000114416,-0.000604349,0.000174681,0.000300877,0.000293205,0.000383436,0.000221291,0.000137199,0.000391914,7.73255E-05,0.000314473,-8.98571E-05,0.000293642,-0.000182068,0.000237909,3.79807E-05,2.09524E-05,0.000466136,0.000198954,-1.97707E-16,-0.000541447,-0.006108074,0.004967066,0.004281582,-0.006913341,-0.000838285,0.00240407,0.000391093,0.000322401,-0.001034424,-2.25476E-05,-2.22304E-06,-0.000957421,4.81817E-05,0.000213366,0.000421469,0.000187431,-0.000767796,-0.000104797,0.000704341,0.000215938,-0.000117439,-0.000232056,0.000241805,0.000422666,-0.000347734,-0.000308052,-7.52246E-05,0.000219317,0.000564295,-0.000156849,-0.000367379,0.000171465,-4.23982E-05,-0.000196074,0.00029896,-0.000299225,-3.67832E-05,0.000176565,-1.69463E-16,0.001411969,0.007893844,-0.004458955,0.005445116,-0.000602163,0.002050639,0.002662429,-0.002630331,-0.001380012,-0.000996894,-0.000572188,0.000642395,0.000108535,0.000501376,0.000343854,0.000244091,0.000224834,0.000208023,0.000573982,0.000367012,0.000171658,1.15508E-05,5.8554E-05,-0.000210158,-0.000167726,8.4649E-05,-0.000221273,0.000464522,3.93275E-05,8.72566E-05,9.86194E-05,0.000135349,-0.000157185,0.000503409,-0.000236699,0.000177019,0.000114693,5.81811E-05,0.000139833,-0.990455089,-0.00989741,-0.003163367,0.006058114,0.006765021,-0.002273519,-0.003527707,-0.001442562,-0.000520523,0.00092299,1.82632E-05,0.000928614,-0.000119677,-5.88456E-05,-4.78035E-05,0.000263762,5.15949E-05,-0.001058519,-0.000106878,0.00042759,-0.000598877,0.000273592,0.000136009,-8.49189E-05,0.00076895,7.25451E-05,-0.000624078,-0.000234468,5.57281E-05,0.00010842,-0.000178111,-0.000149183,6.55853E-05,-5.64223E-05,-6.35669E-05,-0.000227862,0.000207517,-2.72734E-05,-7.91567E-05,-0.000152969
0.775154531,0.805046022,1,-0.003961917,0.0191505,-6.80775E-05,-0.004448022,-0.000332377,-0.001746598,-0.001104816,0.00027742,-0.001265929,0.001879327,0.000380972,0.001036341,3.73234E-05,-0.000136253,-2.36564E-05,-0.000580155,0.000395871,-0.000210686,0.000230912,-0.000282518,9.24436E-05,-0.000218506,0.000580645,-0.000176057,0.000486052,-0.000164469,0.000373937,0.000154491,0.000504702,0.000256029,0.000335007,-0.000334933,0.000133924,-0.000180943,2.79401E-05,0.000516454,1.09425E-05,0.000538985,0.000144343,0,-0.01846037,0.006198867,0.016471821,-0.002885979,-0.002978082,-0.002656929,-0.001797555,0.00062026,-0.001206046,-0.000900529,-0.000433769,0.000524919,0.000290657,0.001255834,0.00119766,-0.001266394,-0.000679534,3.88704E-06,0.000634914,-0.000348888,-0.000648704,0.000159371,0.000234019,5.96094E-05,0.000296914,0.000401085,-0.000559549,-7.12511E-05,0.000181447,-8.3356E-06,-2.3731E-05,-0.000252857,-4.55596E-05,-4.98187E-05,0.000214423,-9.34183E-06,-0.000320215,1.14215E-05,-0.000113542,5.38993E-17,0.00383429,-0.007362958,0.001239305,-0.007710169,-0.003415379,-0.000329792,-0.000452722,-0.000103921,0.001023859,1.03918E-05,0.000601582,-0.000187957,0.00062981,-0.000124839,-0.000155725,0.000146351,-0.000240487,0.000122902,-4.35837E-05,-6.71606E-05,0.000124205,0.000163179,0.000443112,0.0002896,-0.000247704,0.000101986,-0.000310015,-4.21193E-05,0.000242933,5.7922E-05,0.000277228,-5.289E-05,-8.47004E-05,-0.000176519,-0.000229956,7.40632E-05,-0.000129078,-7.03865E-05,-0.000101379,-0.853300541,-0.013186392,-0.028927716,0.007924983,-0.001610633,-0.003050486,0.002522284,0.000309492,0.001251985,0.002468733,0.000605076,-0.001609393,-0.000869509,-9.28945E-05,0.000469221,0.000254096,-0.00028176,-2.41674E-06,0.000307617,0.000131252,-0.000304555,-6.45206E-05,-0.00012932,0.000551726,-0.000125507,-0.000564957,0.000300903,0.000319595,0.000288032,-0.000339612,-0.000387326,-0.000228504,1.45896E-05,0.000217636,0.000139925,-0.000341859,0.000205349,0.000218541,-0.000101478,7.75465E-05
0.230680838,0.629602253,1,-0.049837409,0.05040289,-0.030317288,0.016514838,-0.00904107,0.010827062,-0.008757685,0.001889276,0.003376545,-0.001585035,0.004484994,-0.002205026,-0.002281158,-0.005548145,-0.000557181,-0.003128453,0.003841153,-0.000140563,-4.06471E-05,0.000281811,0.000471615,-0.002123189,0.000768852,-0.000549701,0.00078708,-0.000823444,-0.000390433,-0.00057368,-0.000991396,-0.000366617,0.000175858,-0.001094191,0.001689714,-6.92363E-05,0.001386892,0.000103868,-0.000320978,0.000131262,-0.001085904,4.73508E-17,-0.065706067,0.014990163,0.024512782,-0.002928183,-0.003810383,0.01470461,0.001697173,-0.001634778,-0.000699808,-0.004024629,-0.005767117,0.004116087,0.000106802,-0.000860781,0.001911461,-0.000555206,0.001879394,-0.00707867,0.002925583,0.004087149,-0.002150911,0.000227493,-0.002021222,0.00339948,-0.001922047,-0.001753747,0.001391827,3.21686E-05,0.0004474,0.000115061,0.00107571,0.000369849,0.000721579,0.000536731,0.000231346,-0.001116673,0.000498183,0.000133355,-0.000371081,-9.47016E-17,0.009045255,0.003961955,-0.006613981,0.002687297,0.00666773,0.008261865,0.010330032,0.009745147,0.00865189,0.002746169,0.004927857,0.002315613,-0.001422714,0.001878925,0.000197779,0.004934714,-0.000667195,-0.000847121,0.004326235,-0.00142517,0.0024141,-0.000273741,0.000617959,-8.18925E-05,-0.00250481,0.001294338,-0.00049496,-0.001045094,0.001153802,0.000387774,-0.000269424,-0.001543321,0.00075363,0.000202908,0.000593895,0.000601609,0.000712704,-0.000209954,8.29849E-06,0.751000206,0.099190548,0.022276078,-0.028052365,-0.007932718,0.002005328,0.010423489,-0.00852865,0.009969267,-0.011310713,-0.002662931,0.005307927,0.007630796,-0.00188028,-0.000159074,-0.004309705,-0.002333841,-0.000336888,-0.005390805,0.003318967,0.001979372,0.001355187,-0.001348453,-0.002010247,-0.000211221,0.000966507,-0.00012262,-0.001435176,-2.08333E-05,-0.000342707,0.001253178,-0.001672374,-0.000526811,-0.001429092,0.000305981,0.00098171,0.000109336,0.001479857,4.06297E-05,-0.000863788
0.222823322,0.634093463,1,-0.027618469,0.001100664,-0.003246218,-0.034807487,0.012629113,-0.005272054,0.009798762,0.003850068,0.006277079,-0.007335758,-0.003469009,-0.00842678,-0.007684508,-0.005350643,-0.005812325,0.00186912,0.000727016,0.006615555,0.00031432,0.001888731,-0.003607478,0.001640764,-0.000305592,-0.000715073,-0.000673367,0.002149175,-0.000409484,-0.001381816,0.002373092,0.002275078,0.001439721,-0.001135696,0.000427084,1.39905E-05,-0.00086077,-0.000524992,0.00041935,0.000797606,0.001015039,0,0.06093564,-0.006460414,-0.051569218,0.011434616,0.033278476,-0.004093685,0.002412289,0.007179024,-0.001053052,-0.007292861,-0.008069282,0.00698738,-0.004385371,-0.000391317,0.00483523,0.001224908,-0.001215717,-0.009200092,0.001765844,0.008744276,6.70398E-05,-0.001122732,-0.000250839,0.00177306,0.000336147,-1.80038E-05,0.002021349,1.46008E-05,-0.002416373,-0.000402409,-0.000620628,-0.000562798,-0.000437971,-0.00030257,-0.000852041,0.002337278,0.000943765,-0.001584568,-0.000857797,-2.25116E-16,-0.037956076,0.005477313,0.011541374,0.012791719,0.005742441,0.015938627,-0.009283912,0.006490954,-0.006502361,0.005676521,-0.00884049,0.002454976,0.010116482,0.003457288,0.005475246,0.005198882,0.002826353,0.006085182,0.001341532,0.007687975,0.001656899,0.000320193,-0.00030994,-0.000824276,-0.001209416,-0.001100334,-0.000442069,-0.000793501,-0.001362517,9.13817E-05,0.001095441,-0.000155247,0.000468242,5.28782E-06,-0.001081682,-0.001194133,-0.000154586,-0.001148628,-0.000190102,-0.856277734,0.015799894,-0.08621981,-0.00249097,0.006463096,-0.004740723,0.029214008,0.008301604,-0.017350948,-0.004814242,0.005971831,-0.004085066,0.001086327,0.000552547,-0.002835733,0.004266261,0.004337738,-0.002980049,-0.000234852,-0.001379804,-0.001551335,0.000720965,0.00245545,0.000422574,0.00141921,-0.000515852,-0.002766654,-0.001604467,0.000413146,0.001088655,0.002381414,-0.001676935,-0.001026357,-4.40233E-05,0.001008713,-0.000361612,-0.001557917,0.001927616,0.00177632,-0.000136198
0.235534713,0.590302169,1,0.019931692,0.058367736,0.020737637,0.010833325,0.006734692,-0.008307911,0.006857716,-0.009403989,0.007157969,-0.006690504,0.002189657,-0.003160555,0.002406198,0.000969735,-0.001130805,0.002147127,-0.001265287,0.001653474,-0.002059568,-0.000635836,-0.00251294,0.001302679,-0.001352216,0.002376924,-0.00178964,0.000329252,-0.001201983,-0.00016543,-0.000374159,-0.000498609,0.00123215,-0.000482449,0.000493023,0.00024358,-0.000816614,0.000770898,-0.00060614,0.00023147,-0.000132724,-1.3433E-16,-0.052911829,-0.053236369,0.018808762,0.020664696,-0.006344,-0.005863598,0.008457455,0.006168004,-0.001316771,0.002620561,-0.002152583,0.002688393,0.006413149,-0.002913908,-0.002756128,0.000284939,-0.003210876,-0.000508449,0.001613686,-0.001899309,-9.54365E-05,0.001704284,0.000422817,-0.000130517,0.002071001,-0.000899237,-0.001363024,-0.000431878,-0.001165975,0.000852802,0.000642177,0.001029567,-0.000554016,-0.000538106,-0.000432709,-0.000223858,0.001232317,7.24314E-05,-0.000363112,-5.3732E-17,0.037093711,0.036193196,0.017689313,0.009577757,0.007473966,0.007843515,0.00192492,0.006433098,3.93151E-05,0.003982677,0.001673615,0.001367797,0.000703615,0.000531042,-0.002580818,0.001172383,0.001591193,-0.001114999,-0.000170419,0.000617664,0.000635309,0.001849181,0.000679386,-0.000526661,-0.00050907,-0.000656884,-0.000223053,0.000723068,0.000159441,0.000147192,0.000646843,-0.000711372,-0.000313926,-0.000685931,0.000547828,3.67155E-05,2.41236E-05,2.57388E-05,-0.000527062,-0.724672409,0.037388112,-0.019735089,-0.004638759,-0.016169681,-0.011814735,-0.015163332,0.014228828,0.003040085,-0.007232985,0.001973497,0.004455673,0.005739384,-0.001495457,0.001162521,0.002338869,-0.001205795,-0.001653308,-0.00333161,-0.000949236,-0.000184903,0.000186166,0.003169729,-0.000718726,-4.06049E-06,0.000784391,-0.000582161,0.000375303,-0.001387194,0.00136199,-3.01163E-05,-0.000639393,0.000843788,-0.000512054,0.000952142,-0.001551991,-2.35079E-05,0.000364504,-0.001177775,0.000430236
0.30995515,0.576423407,1,-0.04169931,0.06054405,-0.027003177,0.007567678,-0.005533021,0.008599239,-0.003714949,0.003244496,-0.005198687,0.003331277,-0.002296058,0.002151513,0.000711171,5.19009E-05,0.000308591,-0.000695386,-0.001698909,-0.00116982,-0.00094316,0.000368384,-0.00039569,0.001165401,0.00012112,0.000182197,-4.87649E-05,-0.000174691,5.35055E-05,6.81461E-05,-0.000336242,-0.000216689,-0.000627899,0.000323806,-0.000509824,0.000372703,0.000588752,0.000614953,-4.65832E-05,0.000777213,0.000241601,-5.12765E-17,-0.00897949,-0.025795086,-3.60452E-05,0.012915725,0.01294205,0.004173881,0.001692511,-0.007474191,0.00558866,-0.004119643,-0.006559263,-0.000449872,0.002491417,0.001419142,-0.001424835,0.002314448,0.000345358,-0.00101134,-0.000852676,0.002125245,0.001760457,-0.002596619,-0.000453346,0.000641156,-0.000405443,-0.000693664,0.000243835,-0.000113325,0.0002948,0.000407151,-0.001001601,0.00021249,-0.000123331,0.000601282,0.000643049,-0.000474496,-0.000206468,-0.000442687,0.000320745,0,-0.032500749,-0.012696514,-0.018431992,-0.004655012,-0.004864336,0.004916843,0.003465032,0.00585587,0.00512677,-0.001433448,-6.28112E-05,-0.001289379,-0.002881358,-0.002747138,-0.000278136,-0.000219961,-0.001337558,-0.001734327,-0.000512018,0.000104392,-0.001132937,7.39586E-05,0.001437802,-0.000531818,0.000179105,-0.000351413,0.000112014,-0.000453237,7.52716E-05,-0.000122132,-0.000233291,0.000310909,-4.83114E-05,-0.000119444,-0.000108549,0.000157903,0.000599179,-0.000128321,-0.000189754,0.658691371,0.090373749,0.050484868,-0.035719813,0.008076191,0.001088861,-0.000328808,0.001855666,-0.002857249,0.003046584,6.91998E-05,-0.005538933,0.003885898,-0.003819361,0.001698834,0.001725399,-0.002137815,0.001647791,-0.001584359,-0.001109595,0.000160994,-0.001494377,0.000863156,-0.000582678,0.000338406,0.000275029,-0.001028285,4.7001E-05,-0.000467783,0.000884924,0.000805366,-0.000473867,-0.000785065,-0.000315958,-0.000452162,0.000299069,-0.000205056,-0.000362655,-8.91889E-05,-0.000258639
0.302771449,0.690331876,1,0.073785645,0.039958578,0.045785288,0.009198394,0.00970764,0.002370652,-0.001798395,0.005867832,0.003985047,-0.003856748,0.001664742,0.001295991,-0.00058864,-0.000103365,0.000915203,0.000581627,0.000960328,0.000232558,0.000593632,-0.003747095,2.02537E-05,-0.000117104,0.000239147,0.000715206,0.000461443,0.000542967,-0.000433389,0.001050878,0.000780355,0.00052202,-0.000552097,0.001188716,-0.000608031,0.001263249,9.74133E-05,0.000608123,-0.000334951,-0.000230801,0.000216541,4.26731E-17,-0.035717847,-0.033454676,0.005982751,0.011001001,-0.012069005,0.015877925,0.013892753,-0.00797398,-0.000308687,0.007710453,-0.002149189,-0.003623497,0.001467461,-0.001614598,-0.000770912,0.003681183,0.001297417,-0.001540013,-0.002256614,-0.001297489,-0.001396766,-0.001290481,0.000808008,0.000124537,-0.000649839,-0.001134904,0.001219906,0.000776033,-0.000378847,0.000104472,0.000478985,0.000678496,-0.000204087,0.000160808,0.000761987,0.000247858,-0.00024007,-3.31849E-06,2.95431E-05,2.84487E-17,-0.011854124,0.02936653,0.002344883,0.006677415,0.003539532,-0.002725993,0.003865278,-0.005883355,0.004889138,-0.001805197,-0.000809559,-0.002241603,0.000382763,-0.001356177,0.002034927,-0.000532279,-0.001576479,-0.004292144,0.000539771,-0.000985859,0.001025592,9.63346E-05,0.000590572,-0.000503467,4.05771E-06,0.000886452,-0.000871688,0.000137052,-0.000360833,0.000600707,-0.00037631,0.00042184,0.000360345,-3.31591E-06,0.000440824,-0.000434928,0.000160757,-0.000698429,5.92856E-05,-0.796438806,0.118983926,-0.013548418,-0.027187999,-0.010246264,-0.026021404,-0.005622734,0.006487955,-0.003833135,-0.00175924,0.000818515,0.001100091,-0.001558486,-0.002333006,0.000847724,0.000287216,-0.001324195,0.001442167,-0.002571859,-0.003246787,0.000547327,0.003076834,0.000603851,0.000424061,0.001213484,0.000679794,-0.000416613,-0.00027786,0.000619123,0.000144466,-0.000604512,-0.000352351,0.001029667,0.000485545,0.000113453,-0.000288047,-0.000447246,-0.00059598,-0.000155669,-0.000194436
0.370309323,0.700717866,1,0.026045285,0.032334482,0.013238658,0.014597367,0.005570737,0.00549445,0.000338852,-0.004936008,-0.002776127,-0.001093587,-0.004363344,0.000472267,0.00063597,-0.001737874,9.67873E-05,-0.001775502,-0.000954889,-0.001698328,-0.000292975,-0.000857803,0.000517485,0.000825182,-0.0002533,0.000228847,-0.000184914,7.99463E-05,-0.001349854,-0.000589584,-0.000665442,-0.000310115,0.0001775,-7.25126E-05,0.000472442,-0.000903812,0.000555085,-0.000104787,-0.000366152,-6.07558E-05,-0.000149846,-5.13924E-17,0.021099842,0.040062172,-0.013906613,-0.007818753,-0.002525104,-0.018285151,-0.008128796,0.008009359,0.003821345,0.001530604,-0.002778492,-0.00452856,0.000239294,0.000444532,0.002527933,0.000957398,-0.000875954,0.000644598,8.88995E-05,-0.000585498,0.000587479,0.001066366,-0.001328508,-0.00073372,-0.000795422,0.000312918,0.00016406,0.000201538,0.001086063,0.000203194,0.000677358,0.000340709,0.000511206,6.68372E-07,-6.37361E-05,-0.000175375,-0.000832998,-0.000557571,0.000359892,0,-0.02785045,-0.051485958,-0.016511925,-0.028810294,-0.008144751,-0.005884889,0.000533783,0.003383506,-0.002331134,-0.006953456,0.000332319,-0.004399535,0.000565458,0.002713173,-0.000668081,-0.000842888,-0.001224274,-0.00086497,-0.000784633,-0.000788247,-0.001681807,-0.000240722,-0.000737875,-0.000233648,0.00073531,-0.000443388,0.000894035,1.8508E-05,-0.000156285,-0.000692207,0.00024423,0.00049117,-0.000827734,-0.000281002,-0.000805137,-0.000426152,-0.000497287,0.000265329,0.000526382,-0.828504341,0.073977872,-0.01544703,-0.01921968,0.008198011,0.005371503,-0.019854603,-0.000395496,0.006386588,-0.004323415,0.000391408,0.00528858,0.001972007,0.0010467,-6.41116E-05,0.000946449,0.001752756,0.001081707,-0.000634707,-0.000359279,0.001673764,0.001193861,0.000347258,-0.000223627,0.000191709,-0.000493785,-0.000526342,-0.000311448,0.000476443,0.000364933,0.000814901,0.001365923,-0.000388632,-0.000182168,-0.000183322,0.000136752,-0.000334572,-0.000473676,0.00035821,0.000385053
0.898998857,0.917662323,1,-0.022748343,0.007758942,-0.010018901,0.001177915,-0.00011491,0.002613121,0.00313633,-0.000152602,1.54325E-05,-0.000347714,-0.000285503,0.000467375,1.23194E-05,-0.000251377,-0.000235985,8.1297E-05,2.63101E-05,0.000498443,-8.78191E-05,0.000206923,0.000205426,-6.51029E-05,0.000142681,8.9829E-06,-0.000160567,0.000302227,-0.000382815,0.00012287,-1.65021E-05,0.000268106,0.000222651,4.60197E-05,0.000136499,-0.000397561,2.93288E-05,-0.000296536,3.90482E-05,-0.00030773,0.000158111,9.18101E-17,0.00507452,-0.004618828,-0.004737637,0.002499968,-0.00146745,0.001390489,0.000807643,9.13677E-05,0.000694167,-0.000201986,-0.000909617,-0.000478886,0.001230539,0.001243587,-0.000581963,-7.04188E-05,-0.000639235,-0.000613768,0.000389528,0.000145204,-0.000235736,-0.000245328,0.00011756,-5.13374E-05,1.92106E-05,0.000137114,0.000813438,4.35553E-05,-0.000438433,0.000175697,-0.000267647,-8.56542E-05,2.32245E-06,-0.000313307,1.36453E-06,9.42163E-05,0.000301858,0.000155785,6.26811E-07,1.53017E-16,-0.011860246,0.001364414,-0.006071954,0.003688579,0.002133825,-0.001474924,-0.000384499,-0.001839658,-0.001316429,-0.000352099,0.000796347,-3.70128E-05,-0.000126639,-0.000162773,9.95276E-05,-0.00049502,0.001147387,-0.000357558,0.000345562,-5.70242E-05,-0.000100615,-0.000382935,-0.000320188,-0.000335003,8.52943E-05,0.000159156,-0.000285253,0.00020085,-0.0003406,0.000156241,0.000459358,-0.000192507,0.000365112,5.95815E-05,0.000271512,-0.000106315,-5.82936E-07,-0.000371676,1.00253E-05,-0.967666353,-0.023389369,-7.58488E-05,0.010165701,-0.004050985,0.002912857,0.002045393,-0.000980751,-0.001061855,-0.002001372,0.000959264,0.000812377,0.000987415,-0.000252872,-0.000680906,0.000959796,0.001187039,-0.000385836,-0.001077896,0.000191274,-0.000261735,-0.000106691,-0.000245485,-5.98711E-05,0.000116215,-0.000155598,0.000286194,0.000126002,7.76495E-05,0.000317536,-9.72996E-05,3.02195E-05,-0.000204567,-0.000178624,-0.000118848,9.84465E-05,0.000270352,-0.000144721,1.30488E-05,-2.2777E-05
0.619636893,0.636335611,1,-0.04514889,0.047940777,-0.010089799,0.01601971,0.002761743,-0.000391899,-0.006324687,-0.004670476,-0.00297723,-0.001188806,0.000756088,-0.000991673,0.001035604,0.000370792,0.001898424,0.000846583,0.000763448,-0.00040922,0.000523262,-0.00017704,0.000438716,0.000402784,0.000777473,-0.00014115,0.000140283,0.000189772,-7.93067E-05,0.000473379,-2.04663E-05,0.000514343,-0.000141288,0.000473847,6.66324E-05,0.000327472,0.000156771,-5.54081E-06,0.000110081,9.96626E-05,0.000207723,-5.69277E-17,0.08762044,0.00853645,-0.006912501,-0.000348336,-0.014644473,-0.002881131,-0.004580217,0.000927508,6.04522E-05,0.002806182,-0.000355089,-0.0002321,-9.91987E-05,0.000362818,0.000679616,-0.000767385,0.00083852,-0.001029204,-0.000107276,-5.11191E-05,1.79454E-05,0.0005099,-6.12594E-06,0.000200395,-3.0218E-05,0.000151522,-0.000168196,-0.000685168,-0.000451376,1.33923E-05,-4.91414E-05,0.000398752,0.000283664,-1.2592E-05,-0.00029965,-0.000425211,0.000259578,0.000630332,-0.000516441,-1.13855E-16,-0.059830287,-0.012423499,-0.045045274,-0.007223152,-0.016378198,0.001782711,-0.002996699,0.001806949,-0.001552112,-0.000399175,-0.000533798,-0.000420225,0.000268975,-0.000202349,0.001476552,0.000558799,0.000380348,0.000704961,0.00020089,0.000113797,0.000551891,0.000986171,0.000542644,0.000213206,5.39612E-05,5.67516E-05,-0.000362728,0.000620289,0.000117104,0.000450747,0.000142016,-0.000204422,0.000155507,-4.91217E-07,0.000393195,0.000406075,-0.000329826,0.00014783,-2.95214E-05,-0.751856871,-0.051660688,-0.013682689,0.029278125,-0.01034445,-0.006119626,-0.008161773,0.003036991,0.007709737,0.002479581,0.000901305,-0.000676411,0.000582927,2.07114E-05,0.000274075,0.000860394,-0.000870901,-0.000344693,-0.000383056,-0.00015437,0.000345774,0.00031031,5.40188E-05,-7.16067E-06,-0.00018584,-0.000819273,-0.00032788,2.26591E-05,0.000191733,-0.000148402,0.000614464,5.99135E-06,0.000114559,9.53304E-05,-0.00039142,0.000157461,-0.000171033,0.000287677,-0.000137143,-4.00164E-05
0.313916415,0.570282042,1,-0.0433974,0.012430714,-0.034587693,-0.011695643,-0.010128647,-0.00249729,-0.001708328,-0.001916018,-0.002680329,-7.22669E-05,0.000209268,0.000275405,0.00201646,0.001189809,-0.001412029,0.000173246,-0.000715378,-0.002091737,0.002470535,0.000877042,0.001971398,0.001853194,0.000629683,-0.000721187,0.001174254,-0.00208473,-0.000389065,-0.000395213,-0.00057839,0.001217467,-0.000405055,0.001175544,4.43596E-05,0.001084182,0.000309742,-0.000304136,0.001006676,-0.00016272,0.000552696,-2.87791E-16,0.054929341,0.002639935,0.013390765,0.012271389,-0.008229213,-0.02732198,0.007411668,0.013142928,-0.001582086,0.010792383,-0.00385957,-0.004634365,0.002333604,-0.002224464,-0.003511444,0.002970904,0.0029607,0.000864356,-3.70845E-05,0.000465169,-0.001206422,-0.0024868,0.001614018,0.000277338,0.00016048,0.000170032,-0.00130494,-0.000101646,-0.00089029,-0.001276903,0.000764784,-0.000126772,-0.000106439,0.000528932,-0.000127439,0.001020738,0.00042215,-0.000668534,-0.000682336,-1.15116E-16,-0.001033082,-0.041056546,-0.027857678,-0.020817586,-0.026123272,0.000435839,-0.013798578,0.003983486,-0.008106077,0.00027694,-0.003357786,0.000751667,0.001956367,0.003668686,0.006063799,0.005638222,0.001762897,0.003544246,0.002270251,-0.000269377,0.000911886,0.000696743,-0.0001538,0.002523769,-0.001529062,0.000779801,-0.000366145,0.000540729,-0.001011592,0.00049313,-0.000593182,0.000132539,-0.000229646,0.000116123,1.94121E-05,-0.000156571,8.30681E-05,-0.000713729,-1.70026E-05,-0.701410976,-0.03800632,-0.080176592,0.034603603,0.01068185,-0.005030639,0.013013302,0.004940223,-0.009067044,0.006177457,-0.000320903,-0.006626003,0.001975432,-0.001744684,-0.001504713,-0.001913255,-0.001921054,0.003475602,0.002124406,-0.004971676,-0.001683549,-0.000527429,-0.001592072,-0.001591529,-0.001177681,0.000825401,-0.000555962,-0.001911517,0.000383895,9.17938E-05,0.001375263,-0.000872738,7.41535E-05,0.000822814,0.000334567,0.000871055,-0.000761877,0.000286804,0.000409614,-0.000365979
0.220035464,0.662464917,1,-0.033643239,-0.004266427,-0.009729303,-0.022365308,0.01576972,0.005005894,0.011681821,0.009127463,0.003520719,0.000922205,-0.004900019,-0.002021235,-0.005508577,-0.001652293,-0.003741577,0.000288213,-0.00252103,-0.000502337,-0.001824035,-0.001123823,0.000478911,-0.001516439,0.001173877,-0.000551548,0.000755388,-0.000117547,0.000127553,0.000542824,0.000174484,0.001221875,0.000561824,-1.10628E-05,-0.000404261,-0.000243019,-6.68931E-05,0.0001288,-0.000223806,0.000643167,-0.000393983,-2.34635E-16,0.046416391,-0.027315133,-0.017515866,0.031190264,0.009773492,-0.008425522,-0.005049158,0.001460214,0.00111782,0.000272952,0.005697487,0.000461875,-0.006183099,-0.003192145,0.003106993,-0.000945873,-0.001133954,0.001058804,-0.002061914,0.000186029,-0.000145461,-0.001008672,0.001837568,-0.000562234,0.000337253,-0.001090521,0.000707955,0.001273938,0.000361053,-0.000377026,-0.000166375,2.89747E-05,0.000444913,2.72658E-05,0.000335592,-0.0008552,0.001047883,0.000401734,-0.001001175,-1.75976E-16,0.008729003,0.004505364,0.001051693,-0.00242879,0.0042144,-0.006423564,0.004753131,-0.007217232,0.005984574,-0.014336164,0.000881323,-0.009350513,9.65845E-05,-0.00602937,-0.000522492,-0.00058814,-8.6304E-05,-0.000501689,0.000346302,-0.001210659,-9.82803E-05,-0.001239537,0.000473318,-0.000577322,-0.000940329,3.73554E-05,-0.000628772,3.626E-05,-0.00018205,-0.001007027,-0.000231867,-0.001173664,0.000477505,-0.000240965,-5.17598E-05,0.000498403,-0.000454194,0.001162841,-0.000108213,-0.803517475,-0.055183655,-0.073447672,0.03726967,0.011676944,0.001363542,0.021729664,-0.010740582,-0.010578877,0.001239385,-0.00261381,-0.001651971,4.51485E-05,-0.000390626,0.002464996,-0.001604126,-0.000321357,0.000828546,-0.002885894,-0.001438147,0.003687263,0.002767177,-0.000465173,-0.002507457,0.001077112,-0.000380529,0.001006452,0.001034104,-0.000548505,9.28013E-05,0.000160568,-0.000684862,-9.75958E-05,0.000302465,0.000112826,0.000200367,-8.37631E-05,-0.000137983,-0.000262884,0.000327684
