roundness,finalCellRound2,finalCellRound3,finalCellRound4,finalCellRound5,finalCellRound6,finalCellRound7,finalCellRound8,finalCellRound9,finalCellRound10,finalCellRound11,finalCellRound12,finalCellRound13,finalCellRound14,finalCellRound15,finalCellRound16,finalCellRound17,finalCellRound18,finalCellRound19,finalCellRound20,finalCellRound21,finalCellRound22,finalCellRound23,finalCellRound24,finalCellRound25,finalCellRound26,finalCellRound27,finalCellRound28,finalCellRound29,finalCellRound30,finalCellRound31,finalCellRound32,finalCellRound33,finalCellRound34,finalCellRound35,finalCellRound36,finalCellRound37,finalCellRound38,finalCellRound39,finalCellRound40,finalCellRound41,finalCellRound42,finalCellRound43,finalCellRound44,finalCellRound45,finalCellRound46,finalCellRound47,finalCellRound48,finalCellRound49,finalCellRound50,finalCellRound51,finalCellRound52,finalCellRound53,finalCellRound54,finalCellRound55,finalCellRound56,finalCellRound57,finalCellRound58,finalCellRound59,finalCellRound60,finalCellRound61,finalCellRound62,finalCellRound63,finalCellRound64,finalCellRound65,finalCellRound66,finalCellRound67,finalCellRound68,finalCellRound69,finalCellRound70,finalCellRound71,finalCellRound72,finalCellRound73,finalCellRound74,finalCellRound75,finalCellRound76,finalCellRound77,finalCellRound78,finalCellRound79,finalCellRound80,finalCellRound81,finalCellRound82,finalCellRound83,finalCellRound84,finalCellRound85,finalCellRound86,finalCellRound87,finalCellRound88,finalCellRound89,finalCellRound90,finalCellRound91,finalCellRound92,finalCellRound93,finalCellRound94,finalCellRound95,finalCellRound96,finalCellRound97,finalCellRound98,finalCellRound99,finalCellRound100,finalCellRound101,finalCellRound102,finalCellRound103,finalCellRound104,finalCellRound105,finalCellRound106,finalCellRound107,finalCellRound108,finalCellRound109,finalCellRound110,finalCellRound111,finalCellRound112,finalCellRound113,finalCellRound114,finalCellRound115,finalCellRound116,finalCellRound117,finalCellRound118,finalCellRound119,finalCellRound120,finalCellRound121,finalCellRound122,finalCellRound123,finalCellRound124,finalCellRound125,finalCellRound126,finalCellRound127,finalCellRound128,finalCellRound129,finalCellRound130,finalCellRound131,finalCellRound132,finalCellRound133,finalCellRound134,finalCellRound135,finalCellRound136,finalCellRound137,finalCellRound138,finalCellRound139,finalCellRound140,finalCellRound141,finalCellRound142,finalCellRound143,finalCellRound144,finalCellRound145,finalCellRound146,finalCellRound147,finalCellRound148,finalCellRound149,finalCellRound150,finalCellRound151,finalCellRound152,finalCellRound153,finalCellRound154,finalCellRound155,finalCellRound156,finalCellRound157,finalCellRound158,finalCellRound159,finalCellRound160,finalCellRound161
0.25,1,0.016257236,0.092823587,0.011390104,0.033224369,-0.001366715,0.017173395,0.002665103,0.009597463,0.000483065,0.005793339,0.000774513,0.002506358,0.002069555,0.002572459,0.002400121,0.001088592,0.002011349,0.000244918,0.001437075,-0.000214788,0.001194645,-0.000715924,0.001398655,0.000152235,0.000828377,-5.455E-05,0.000695201,-3.18768E-05,0.000661229,1.52445E-05,3.42317E-05,-0.000175921,0.000352028,0.000143055,0.000299852,-0.000226016,-0.00031086,-3.0294E-05,0.000258817,4.8996E-17,-0.048074108,0.034850433,0.019242429,0.014391264,-0.006400906,-0.004993675,-0.003310936,0.004975138,-0.0024544,-0.001864461,5.10462E-05,-0.001332104,-0.00361176,-0.002527468,0.001352337,-0.000192895,-0.000277318,1.18292E-05,0.002655156,-0.000676128,0.001844024,-0.000893454,-0.000486898,0.000203809,0.000585178,-0.000956407,-0.000419855,-0.000544658,-0.000137896,9.42554E-05,-0.000303977,-0.00104931,0.000333988,0.000708341,-0.000215982,-0.000121492,0.000120876,0.000349088,0.000676147,-1.77646E-17,-0.027135403,0.000484621,-0.010210472,0.015650583,-0.005223329,0.006117349,-0.005243812,0.003359699,-0.003121505,0.005016277,-0.003888902,0.001899896,-0.002055071,0.000849137,-0.002829016,0.001189198,-0.002287241,0.000627188,-0.001662575,0.001187919,-3.80672E-05,0.000469273,-0.0005217,9.0566E-05,-0.000231582,0.000724344,-0.000426709,6.46102E-05,-0.000141118,-5.76029E-05,-0.000112831,-0.000111797,-0.000361889,-0.000303553,0.000214724,-0.000379136,-0.000213518,-0.00031939,-4.167E-05,0.456635279,-0.047187987,0.003080667,0.020163881,-5.43562E-05,0.003910935,-0.00296531,-0.001666076,0.010024398,0.000263768,-0.00028627,0.000204076,0.002346809,-0.005713504,0.001546959,0.001474097,0.001300999,-4.58458E-05,0.001642046,0.000590373,0.001708934,0.001309649,-0.0016232,0.001392916,0.000347554,0.000346701,-2.9611E-05,0.002148183,-0.000208007,0.000810852,0.000855969,0.00053544,-0.000416058,0.000777291,-0.000204692,0.000704637,0.000369494,0.000129535,-0.000510971,0.000451938
0.243201155,1,-0.024908846,0.027987509,-0.047344318,0.025865708,-0.015260093,0.008404597,0.000531597,0.006905099,-0.000500841,0.003704578,-0.005137513,0.003090827,-0.00193911,0.000210232,-0.001997109,-0.00138776,-0.003699831,-0.000105428,-0.000796534,-1.67541E-05,-0.000892637,-6.60601E-06,-0.001108372,-0.00059847,4.94475E-05,-0.000397819,-0.000321735,-0.000233209,0.000173055,-0.001114271,-0.00032983,0.00092456,-0.000388102,-0.00025319,-0.000376302,0.000671282,-0.000730459,2.53597E-05,0.000643428,0,0.04801845,0.018861256,-0.023541722,-0.037310853,0.008215619,-0.003786911,0.001293387,-0.002121273,-0.002445483,0.003236185,0.000406708,0.002981623,-0.003509924,-0.001263123,0.000102405,0.004174112,0.001073633,-0.000260913,-0.000164974,0.002064706,0.001057603,-0.001506433,-0.000798027,0.001359716,-0.00043607,0.000627571,-0.001376333,0.000572822,0.000168557,-0.001081464,-0.000450255,0.000264997,-0.00050549,1.42382E-05,0.000185355,-0.00078819,0.000406794,-0.000299047,-0.000480487,0,0.041810714,0.047041446,0.001984977,0.006394699,-0.00758958,-0.016790122,-0.001435566,-0.011172985,-0.004348123,-0.007067817,0.000878695,-0.002453756,-0.001077288,-0.001805706,-0.003312064,-0.002013845,-0.000968192,0.001008524,-0.000345954,0.0012155,-0.000338881,0.001346943,0.000290527,-0.000295812,0.000759128,0.00025856,-0.00043705,0.001027994,-0.000477476,1.15682E-05,0.000428801,-0.000126322,-0.000871066,0.000455491,-0.000493488,0.000517966,0.000260613,-0.000790599,-4.38256E-06,0.983531366,0.082974391,-0.043171155,-0.005804083,0.010945915,-0.009159985,0.003211092,-0.007891937,0.000647491,0.005896698,0.005157919,-0.000358435,-0.00138993,0.000598273,0.004277082,0.000687762,-0.00250466,0.000439565,0.001070035,-0.001376548,-0.001546542,0.000163043,0.001091477,-0.001838647,5.89102E-05,-0.000805168,-0.0009688,-0.00027732,0.001003536,0.000425388,-0.001721682,0.000946455,-0.000586922,-1.0984E-05,0.00055884,0.000766752,-0.000438859,-0.000111876,0.00106572,-0.00039668
0.24127089,1,-0.015835992,-0.023874794,-0.001761479,-0.042132276,0.008765501,-0.019210571,0.003870442,-0.001363414,2.44927E-05,0.003496634,-0.001238019,0.003171205,0.001699311,0.003986346,0.002961549,0.000695517,0.001089482,-0.001479072,0.001941727,-0.001016713,0.001347913,-9.00193E-05,0.000503888,0.000150975,-0.000452563,-0.000155136,-0.000866604,0.000455934,-0.000364124,0.00126013,3.20713E-05,0.000728191,0.000121789,0.000649501,0.000254287,0.000292543,-4.65124E-05,-0.000219076,-0.000327162,1.15399E-16,0.070524505,0.025708185,-0.040955924,0.001033768,0.002715256,-0.004222227,0.010557208,-0.001759351,-0.003635944,-0.002136632,0.000957476,0.003897752,-0.002539501,-0.000853282,-0.001016981,0.00068855,-3.15264E-05,-0.000547953,0.00130387,-0.00161544,-0.000961078,0.00122156,-0.000253987,-9.5434E-05,-0.000386278,-0.000330621,0.000804153,0.000421763,-5.55604E-05,0.000456011,-0.000787505,-0.000408004,0.00079375,-0.000401064,-0.00039574,-0.000302715,0.000388554,0.000944534,-0.000433926,-1.73098E-16,0.019194466,0.010602833,0.003440794,0.020937876,-0.005097992,0.007495884,-0.005898321,-0.001772485,-0.004155626,-0.003579771,0.000260871,-0.00260357,0.000216826,-0.000446112,-0.002376327,0.001000831,-0.001454698,0.001496932,-0.000156588,0.000360008,-4.76657E-05,-0.000374381,-0.000619399,-0.0013158,-5.58733E-05,-0.000480764,-2.66714E-06,0.000495457,0.000559717,0.000987127,-0.000289238,0.000817604,-0.00048258,0.000301132,-0.000461508,-0.000285416,-0.000166662,-0.000576236,0.000111845,0.812711962,0.034800093,0.084504861,-0.01797049,-0.001653743,-0.007766792,-0.02001865,0.009143295,0.004764605,0.003515504,-6.67636E-06,-0.003033997,-0.000861872,-2.93029E-05,-0.001094915,0.000598933,0.003879016,0.000768059,-0.001288383,-0.000928582,-0.000538565,-0.000970576,0.000504911,0.000580994,0.000264275,0.001098433,-0.000357742,-0.00096069,0.00020085,-0.000550202,0.000298624,0.000162819,0.000376452,0.000350768,-0.001080393,-0.000302822,6.28482E-05,0.000526799,0.000552707,-8.79211E-05
0.230644976,1,-0.022884958,-0.002191369,-0.001598784,-0.013002426,0.01782966,0.001497541,0.011445004,0.00042446,0.001258377,-0.000427941,0.000457954,0.000145186,-6.07255E-06,0.002700023,0.000205895,0.001863789,-0.0009601,0.000473203,-0.000128604,0.000306108,0.002574815,6.24801E-05,0.002289232,-0.000729143,0.000362406,-0.000340256,0.001163929,-5.52408E-05,0.000740104,0.000348498,0.000222261,-0.000532725,0.000508179,-0.000987319,-1.86316E-05,-0.001022279,0.00021555,-0.000817782,0.000592049,-1.77562E-16,-0.061175668,0.055715453,-0.013197992,-0.015293912,0.020768244,-0.007576836,-0.002528176,8.80471E-05,0.002329022,0.006378802,-0.000342855,-0.005953347,-0.00476831,0.001718685,0.002543809,0.001412468,-0.000898936,-0.000949966,-0.00151401,-0.001001693,3.21971E-05,-5.73664E-05,0.00237846,9.63847E-05,-0.001928375,9.45523E-05,0.000540179,0.001040668,-2.78285E-05,0.000124388,-0.000965622,2.30579E-05,0.000617701,0.0001783,-0.000244903,-0.000161772,0.000166358,1.05085E-05,-0.000220402,1.18375E-16,0.011674004,0.007874589,-0.016670188,0.014579371,-0.008915563,0.002642525,-0.002014851,0.000732783,0.006422195,0.001271199,0.006080069,-0.001292924,0.002293506,-0.000559124,-0.001631246,5.40932E-05,0.000701323,0.001575516,-0.00021817,-0.000147866,-0.001972127,-0.000163445,-0.001648963,-0.000412582,-0.000852574,0.000957899,-8.52958E-05,4.15729E-05,0.000523622,0.000190576,-0.000600462,0.000881276,4.70966E-05,0.000134775,0.000288655,-0.000117534,0.000452235,8.1051E-05,0.000321349,0.867999467,0.064021433,0.060608709,-0.04309271,-0.006881572,-0.009594701,-0.00424831,0.014482006,-0.00260927,0.001116573,0.000976279,-0.002506693,-0.000764831,-9.63699E-05,-0.00094554,0.001966293,0.000540267,-3.29831E-05,-0.000158751,-0.002001082,0.001227843,-0.000174892,0.000183363,0.000601497,-0.001268253,0.001851773,0.000453641,-0.001006439,-0.000385248,0.000222031,0.000356465,0.000460591,-0.000160814,6.82672E-05,0.00076135,-0.000141245,-0.000188617,-0.000624202,-0.000245328,0.000666384
0.196044219,1,-0.032083602,-0.003616534,-0.009674721,-0.018451953,-0.0066316,-0.003405574,-0.004163782,0.006165194,-0.000819393,0.000566081,-0.002093421,-0.003812965,-0.003872959,-0.000393587,-0.001627148,0.00216248,0.000446631,0.00361363,-3.18134E-05,8.24116E-05,-0.00073663,0.000292572,0.001359305,-0.00100103,8.97557E-05,-0.001663173,0.000639654,0.000622884,-0.000570097,-0.000168708,-0.000489912,-0.000908815,-0.00023838,0.000185684,-0.000458532,-1.17489E-05,-0.001592098,0.00032723,-0.000236483,-1.08057E-16,-0.111757279,-0.030619161,0.042179955,-0.006276841,0.004133216,0.014764286,-0.004764158,-0.00732022,0.00265804,-0.005664856,-0.000702368,0.000730396,-0.00016126,-8.34854E-05,0.001861441,0.001205178,0.002877067,-0.004903923,-0.003330354,0.001333794,0.001283493,0.000503431,0.000740399,0.000674174,-0.000403529,-0.00175344,-0.000397319,0.00089168,-7.07318E-05,-0.000683925,-0.000183113,-8.07703E-05,-0.000202556,0.000195841,-0.000181223,-0.000809538,-2.336E-05,-0.000101114,-0.000548748,1.08057E-16,-0.074188742,-0.032489747,-0.044313847,-0.021485236,-0.011554002,-0.003250064,-0.009610098,0.00178556,-0.001798187,0.002096966,-0.000750349,0.004406818,-0.003389954,-0.002204797,-0.001811166,-0.000418397,0.000568016,0.001973181,0.002047118,7.75696E-05,-0.001810299,-0.000107397,-0.000217287,0.000785949,-0.002139587,0.000141954,-0.00088592,0.000584437,0.000248862,-0.00020931,3.26859E-05,-0.000250187,-0.000429891,-0.0003533,0.000415184,7.70832E-05,0.000775897,7.56576E-06,2.5676E-06,0.952144769,0.020750247,0.026038521,-0.027461957,0.001981371,0.029116015,-0.023628233,-0.02126236,-0.003658371,0.002364029,0.00620486,-0.000465861,-0.003387065,0.005236359,0.001030735,-0.003800282,-0.004031374,-0.001634551,0.000689157,0.002636305,0.001598732,-0.001580709,0.000375385,-0.000903794,-0.00048437,-0.000915163,-0.000669037,0.001371912,-7.60643E-05,-5.57963E-05,0.000961708,-0.000336227,-0.001147675,0.00013495,-0.000189686,9.29555E-05,0.00029818,0.000471087,-3.36913E-05,-0.0005645
0.246021812,1,0.003226596,0.036006726,-0.014462515,0.018258787,-0.009396985,-0.001208022,0.000882816,-0.001302075,0.000214009,-0.003389302,-0.004441903,-0.002721526,-0.002755175,-0.001958648,-0.000832398,-0.002809256,-0.000991378,-0.000341995,-0.001060106,-0.000380887,-0.000464161,9.33318E-05,-0.000825509,0.000625977,0.000291505,0.001172931,0.00021206,-0.000230154,-4.31834E-06,-0.00115129,0.000432963,0.0007125,-0.000411191,0.000554213,0.000310048,-0.000203413,0.000434075,0.000300688,-3.95438E-05,1.46716E-17,-0.00319599,0.01755464,-0.001213894,-0.000335688,0.003496678,-0.005189208,0.006090146,0.005350484,-0.001903799,-0.005294509,-0.000535363,-0.002671658,-0.000953941,0.001608493,-0.001687278,0.000756385,0.001919424,0.000316219,0.000113108,4.59262E-05,0.000310007,-0.000550254,-0.000142438,-0.000278241,0.000736066,-0.000412241,-0.00058917,0.000520579,-0.00045688,7.03201E-06,0.000522695,-0.000401894,-8.43677E-05,-0.000777721,7.67096E-05,0.000419304,0.000138106,6.75698E-05,-9.2465E-05,5.86866E-17,-0.004933101,0.009811397,-0.011516525,0.012889589,-0.004188053,0.002710204,0.003219524,0.004772321,0.002254562,0.005509389,-0.00215132,-0.003032414,-0.000852543,-0.00218876,-0.002810342,0.000185295,-0.001755256,0.001174162,-8.93711E-05,0.000624468,0.000307396,0.000636164,-0.000494694,0.000663008,0.000491917,-0.000201952,0.001267773,0.000119171,-0.000222789,0.000927427,-0.000416387,0.000688821,0.000199942,0.000207247,0.000127122,-6.29005E-05,0.000361009,0.000290901,-0.000271727,0.867592047,-0.001869843,-0.005954588,0.018222161,0.012825361,-0.010064809,0.006077729,-0.001776678,-0.00174784,0.002877465,0.00418661,0.003444221,-0.002688486,-0.001842771,0.002269275,0.000442415,-0.000675791,-0.000559843,-0.000621718,-0.000222904,-0.000306529,0.001136772,-0.000280676,-0.000418124,-0.000260437,-0.001010185,-0.00041181,0.001402207,0.001551604,-0.000491149,-0.000786084,-0.000130828,-0.001030895,0.000264775,0.000652689,-0.000343298,-0.000165004,1.5151E-05,3.11375E-05,9.70098E-05
0.246610611,1,-0.007890754,0.020252371,0.000395742,-0.016076837,0.008098898,-0.005550502,0.005684726,0.005719237,0.005091806,0.004914818,0.000260893,0.000874662,0.001385491,0.000551175,0.001731954,0.00191888,0.001334922,0.002897672,0.001223935,0.002063149,6.78488E-05,-0.000489596,1.76199E-05,-0.001499693,-0.000135893,-0.001176509,0.000969089,0.000207891,0.001308106,0.001233216,0.000292747,4.99597E-05,-0.000217756,-0.000190051,-0.000934764,-0.001125489,-0.000194154,6.79607E-05,0.00035358,-1.66646E-17,0.005328562,-0.009975743,0.011753525,-0.015234234,0.005275182,0.013016112,-0.002677317,-0.002873422,-0.015473442,-0.002673838,0.002722454,-9.7859E-05,-0.000927409,0.002421551,0.001682311,-0.003846843,0.000603159,-0.000532876,-0.000327082,0.001550968,0.000433568,0.000728448,-0.000450313,-0.000391012,0.001335826,0.000933313,-0.000229317,0.000229661,0.000383806,0.000436205,0.001541044,0.000759538,4.97019E-05,-0.001648272,-0.000119561,0.000395026,0.000193592,0.000424477,-0.000369552,-2.14259E-17,-0.002478021,-0.003668622,0.018637169,-0.005991328,0.018327925,-0.001393159,0.01240909,-0.00197684,0.001224188,-0.000113824,-0.008196551,-3.32224E-05,-0.004218994,-0.000349879,-0.002666238,-0.000649429,-0.001599706,-0.002201947,-0.002380422,-0.001164341,-0.001436087,-0.001167978,-0.001899472,0.00069292,7.95494E-05,0.000746441,0.000720338,5.18473E-05,0.000362617,0.000139599,0.000310892,0.000298742,0.000297753,0.000377704,0.000334267,0.00014363,-0.000384417,0.000337303,-0.000351756,0.643758237,0.014840544,0.095402435,-0.016522861,0.002000392,0.007628828,-0.019547872,-0.009356648,0.003468994,0.00080997,-0.001170221,0.005363947,0.002921335,-0.002965988,-0.002097538,-0.000158852,0.000670771,0.001933214,0.001377014,0.000212832,0.001297672,-0.001595102,0.002315614,0.000788956,-0.000321459,0.000515982,-0.000792571,-0.000493115,-7.23809E-05,0.001650733,-0.000895781,-0.000554717,0.000603217,0.000989578,0.000464191,-0.001046659,-0.00035186,-0.000372051,-0.000331554,-0.000163625
0.294973386,1,0.093337984,-0.033693712,0.032680105,-0.035496427,-0.012641424,0.004113526,-0.018352862,0.012947495,-0.014316275,0.011534243,-0.002601244,0.004657608,0.003037216,0.000562722,0.00383593,0.001624743,0.001609148,-0.000424489,0.001422033,-0.001310402,0.000135279,0.000399587,-0.000335433,0.000453689,-0.00079847,0.000364819,-0.000398775,0.000458656,-0.001169639,0.000381435,-0.001304153,0.000459968,-0.000532076,-0.000153393,0.000592863,-0.000294211,0.00111576,-0.000904494,0.000367929,1.15202E-16,-0.050705808,0.025183813,0.022477147,-0.009969603,-0.004252266,-4.92225E-05,0.006635503,-0.005646056,-0.006185308,0.002282543,0.007379727,-0.003524736,0.001648254,0.002101031,-0.000697759,-0.001062929,-0.001593756,0.002612414,-0.002550215,0.000971078,-0.001041345,0.0006342,-0.000699486,-0.000409972,0.001136168,3.07371E-05,0.00070937,-0.000869404,-0.000363347,-0.000307638,0.000819176,0.000888353,-0.000875549,-0.000107736,-0.00113496,3.94147E-05,0.001098048,0.000718292,-4.01383E-05,-1.72803E-16,-0.032268705,0.018848946,-0.007474468,0.01163423,0.000455847,-0.009746435,0.01132003,-0.012047861,0.007788076,-0.009985638,0.002144745,-0.002932714,0.000393654,-0.001338063,-0.000500496,0.000132884,0.000222475,-0.001083146,0.001709718,-0.002058197,0.001377656,-0.001074259,0.000668816,-0.000718264,-0.000533733,0.000374456,0.000506356,0.000705642,0.000686514,0.000185882,0.000791049,0.000475029,0.000770589,0.000826083,-0.000237184,-2.07006E-06,4.26995E-06,-0.000129516,-1.20788E-05,0.885506108,-0.021383916,0.04218819,0.043408743,0.004126679,-0.009783302,-0.006714719,0.000471753,0.003095741,-0.004954988,-0.000220205,-0.002067683,0.00050238,0.000368888,-0.000963876,0.001282999,-0.001792302,0.001310337,0.003486265,0.000659409,-0.001466653,-0.00077124,-0.000197618,-0.001101532,0.00041039,0.000186092,-0.000322728,9.81053E-05,-5.36487E-05,0.001188758,-7.89273E-05,0.00024408,-0.001224293,-7.18693E-05,-0.00029287,-0.000395323,0.000481418,0.000284084,0.000376794,-0.000291958
0.338811914,1,-0.099021757,0.019674767,-0.047841124,0.011645389,0.009145194,0.006319401,0.004705465,-0.00269198,-0.002557265,-0.0016256,0.001690695,0.002376038,0.001690898,-0.001006374,0.001338859,-0.000958811,0.001518446,0.000616184,0.002418381,0.001175282,0.002895926,-0.000539082,0.000932158,0.000528602,0.000482387,-1.58666E-05,0.000272897,-0.000778393,0.000246001,0.000428854,0.000166865,0.000265586,0.001318917,-0.000561312,0.000191817,-0.000316825,0.000152163,0.000109093,0.000968411,8.63761E-17,-0.039650741,0.001011038,0.017300029,-0.013554491,0.008764284,0.004132542,0.002774265,-0.005279534,0.000606683,0.005276641,-0.00434056,0.000337927,-0.001492951,0.001793706,-0.000276026,-0.001503066,0.00199742,-0.00178056,0.00030859,0.001668949,-0.003730029,-0.00022563,0.002533324,-4.97228E-05,0.000246702,-0.000986093,0.000517281,-6.8308E-05,-0.000258687,-0.000261945,-0.000111511,0.000577684,-0.001342691,0.001086583,0.000900415,-0.001200115,0.000113693,0.000429471,-0.000420799,0,-0.042340725,-0.010635426,-0.02681444,-0.019511583,0.000644262,-0.002785986,0.003791489,0.00284585,0.010317385,0.002058136,0.004879393,0.005123222,0.003452189,0.001674695,0.000154454,0.003377735,6.7421E-05,0.001712045,0.001987578,-0.000383695,-0.001685974,-0.000520098,-0.001929835,-0.001374917,0.000445768,1.20107E-05,0.001344211,0.000609729,0.000156425,-0.000283661,0.000274531,-0.000801085,0.000229925,0.001409488,0.000411891,0.001069207,0.000545054,0.000298458,-0.000925905,0.918351342,0.1077998,0.004805143,-0.055392184,0.0034469,-0.009649633,0.01541587,0.004584594,-0.003369966,-0.001143648,-0.001921761,0.003907867,0.000971442,-0.001859118,0.002028804,0.001119695,0.001750358,-0.002112147,-0.004371397,0.001286234,0.001602677,-5.9748E-05,-0.000734776,-0.000308174,0.000422569,2.69439E-05,-0.000877082,-0.000218365,0.000710844,0.000565648,-0.001319688,-0.000253809,0.001539632,-0.000155915,0.000494324,-0.000534093,-0.000295484,-1.01361E-05,-0.000367583,0.000248043
0.314469039,1,-0.000694344,0.013760894,-0.006281558,0.001837145,-0.003735033,0.001148895,-0.001120272,0.003674226,-0.002186795,0.002098839,-0.00226641,-0.001099839,-0.001356564,-0.002442657,-9.25165E-05,-0.000141968,-0.000637546,0.001162576,-0.000876345,0.000238021,-0.000531985,-0.000375602,4.47479E-05,0.000643128,0.000411101,0.001206159,0.000469107,0.000836847,0.000369287,0.000470248,-0.00010771,-0.000300605,-0.000719299,-8.09049E-05,9.48993E-05,0.000229585,0.00064083,-0.000160055,0.00084688,0,-0.023240422,-0.010698139,0.015753953,-0.002244714,-0.006622084,0.010991112,1.29842E-06,-0.000390934,0.000186776,-0.00436945,-0.000473549,0.000176718,-0.00076826,0.001156066,0.003001561,-0.000529485,0.000451462,-0.000684175,-0.000793847,0.000551694,0.000456628,0.000716695,-0.001283542,-0.000457661,0.001399635,-0.00056504,-0.000606455,-0.000362602,-0.000180558,0.000604991,-6.89574E-05,0.000408086,0.001007957,-0.000213353,-0.000747198,0.000222408,2.90511E-05,-0.000184748,0.000219592,-9.4123E-17,-0.022165355,-0.008740039,-0.00388154,-0.013998135,0.001681842,-0.002103135,-0.003445676,0.006727902,-0.002256772,0.003448752,-0.003126806,-0.001013708,-0.003598829,-0.001592032,-0.001734184,-0.000773667,0.001435824,-0.000698942,0.001436481,0.000873313,0.000990846,0.001245602,2.44803E-05,0.00065557,-0.000625921,-0.000168658,0.000524187,-0.000452042,-0.000361463,2.75652E-05,0.00023477,0.00043664,0.000716661,0.000414508,-1.8324E-05,0.000618463,-0.000416002,0.000425509,-9.09703E-06,0.927968316,0.000448777,0.014887794,0.006709164,-0.002758523,-0.003574355,0.002423778,0.001242097,-0.004336996,0.001230314,0.002073746,-0.001638886,0.002766217,0.00046052,-0.000800743,-0.000468364,-0.001989555,0.00015629,-0.000565152,6.63735E-05,0.001622162,-0.001084328,-0.000472212,0.000614727,-0.001510832,4.84155E-05,0.000958862,0.000250173,-0.000467986,-0.00078158,0.001306098,0.001182212,-0.000236456,0.000202822,-0.000384565,-0.00061304,0.00061585,-6.25412E-05,0.000208223,0.000271225
0.345509019,1,0.010004671,0.034237861,0.002823913,-0.012219652,7.14845E-05,-0.00901541,-0.00251788,-0.001013219,-0.003950296,0.004247334,-0.002869347,0.002896683,-0.002297903,0.00118036,-0.00286294,0.001304594,-0.00215186,0.001160181,-0.001448929,0.001068027,-0.001401441,0.00130199,-0.00078803,0.000523685,0.000170686,0.000220473,0.000253407,0.000377569,5.7542E-05,0.000272397,0.000470736,0.000639193,0.000106046,0.000233184,-0.000758336,-1.89001E-05,-0.000698915,0.000130234,-0.000660883,-6.91709E-17,-0.008855932,0.00872379,0.014443473,-0.008553249,-0.007135843,0.003917245,0.00093444,0.000749977,8.46641E-05,0.002597478,-0.000611338,0.001167581,-0.001629179,-0.001192705,-0.000994353,-0.002894148,0.002627676,0.00178488,-0.001116737,0.001689335,-0.000469697,-0.002172478,-0.001024504,0.001162172,0.000307901,0.00088799,0.001092597,-0.000910136,7.00664E-05,-0.000145961,-0.000633733,0.000871874,0.000269475,-0.000250609,-0.000588108,-5.25868E-05,0.000282339,-0.000541277,-8.24177E-05,0,-0.006679984,-0.00496671,0.001227873,-0.008003469,0.004868051,-0.005111423,0.003354089,-0.000895188,0.000623921,0.001485695,0.00040297,0.002080031,-0.000446281,0.002235446,-0.000878836,0.000399341,-5.12931E-05,0.000128372,0.000385152,0.00043386,-0.000138287,0.000646857,-0.000779807,-3.00232E-05,-0.000434476,0.000283879,-0.000208215,-0.000210974,0.000578751,-0.000240682,0.000463489,0.000209034,0.000491381,0.000715226,8.28964E-05,0.000146595,-0.000495874,4.62468E-05,-0.000500417,0.6429557,0.004262966,0.087481049,0.001595085,0.01038869,0.006786742,-0.006792713,0.002018705,-0.012327476,-0.003533787,0.001495932,-8.17571E-05,0.002370267,0.003512821,0.001954449,-0.000768586,-0.001598373,-0.001059841,-0.000888064,-0.00028485,-0.00029401,0.001618619,0.001530464,-0.000939707,-0.000711126,-0.000442115,0.000306102,0.000202411,-0.000905649,0.000512608,0.001006317,-0.001248297,-0.000660781,0.001452623,0.001012141,1.95254E-05,-7.15138E-05,-0.001118829,6.04523E-05,0.00025795
